fold,model,proxy,scenario,group,n,base_default_rate,approval_rate,tpr,fpr,fnr,mean_predicted,calibration_gap
2014,logistic_woe,emp_length,demographic_parity,6 years,5081.0,0.09604408580987994,0.9976382601850029,0.997605051164816,0.9979508196721312,0.0023949488351839854,0.07399959833305303,-0.022044487476826913
2014,logistic_woe,emp_length,demographic_parity,7 years,5597.0,0.0836162229765946,0.9935679828479542,0.9945408461688439,0.9829059829059829,0.005459153831156138,0.10409535704044429,0.020479134063849685
2014,logistic_woe,emp_length,demographic_parity,8 years,4932.0,0.08819951338199514,0.9910786699107867,0.9913275517011341,0.9885057471264368,0.008672448298865931,0.07395566805049204,-0.014243845331503094
2014,logistic_woe,emp_length,demographic_parity,9 years,4037.0,0.09363388654941789,0.9895962348278424,0.9893413500956546,0.9920634920634921,0.010658649904345396,0.08308780140594048,-0.010546085143477407
2014,logistic_woe,emp_length,demographic_parity,< 1 year,7694.0,0.09721861190538082,0.9914218871848194,0.9920817736826951,0.9852941176470589,0.007918226317304877,0.08882341188691453,-0.00839520001846629
2014,logistic_woe,emp_length,demographic_parity,missing,5113.0,0.11656561705456679,0.9951105026403285,0.995129510737215,0.9949664429530202,0.004870489262784994,0.1371503886042338,0.020584771549667022
2014,logistic_woe,emp_length,equal_opportunity,1 year,6095.0,0.09253486464315012,0.9876948318293683,0.9884288555414934,0.9804964539007093,0.0115711444585066,0.08672342824677834,-0.005811436396371786
2014,logistic_woe,emp_length,equal_opportunity,10+ years,33870.0,0.0768231473280189,0.9895482728077946,0.9900857106306767,0.9830899308224442,0.00991428936932326,0.08498518480827452,0.008162037480255624
2014,logistic_woe,emp_length,equal_opportunity,2 years,8649.0,0.08555902416464331,0.9914440975835357,0.9927930206094323,0.977027027027027,0.0072069793905676915,0.07674701452989022,-0.008812009634753093
2014,logistic_woe,emp_length,equal_opportunity,3 years,7743.0,0.08652976882345344,0.9890223427612037,0.9891135303265941,0.9880597014925373,0.010886469673405896,0.07453580784510365,-0.011993960978349788
2014,logistic_woe,emp_length,equal_opportunity,4 years,5641.0,0.08633221060095728,0.9906045027477398,0.9908808692277843,0.9876796714579056,0.009119130772215711,0.080630336728799,-0.005701873872158272
2014,logistic_woe,emp_length,equal_opportunity,5 years,5548.0,0.08507570295602018,0.9890050468637347,0.989558707643814,0.9830508474576272,0.01044129235618596,0.07253140696252822,-0.012544295993491966
2014,logistic_woe,emp_length,equal_opportunity,6 years,5081.0,0.09604408580987994,0.9974414485337532,0.9973873285434357,0.9979508196721312,0.0026126714565642972,0.07399959833305303,-0.022044487476826913
2014,logistic_woe,emp_length,equal_opportunity,7 years,5597.0,0.0836162229765946,0.9930319814186171,0.9941509066094756,0.9807692307692307,0.005849093390524418,0.10409535704044429,0.020479134063849685
2014,logistic_woe,emp_length,equal_opportunity,8 years,4932.0,0.08819951338199514,0.9876317923763179,0.9875472537247053,0.9885057471264368,0.01245274627529469,0.07395566805049204,-0.014243845331503094
2014,logistic_woe,emp_length,equal_opportunity,9 years,4037.0,0.09363388654941789,0.9838989348526134,0.984695271932222,0.9761904761904762,0.01530472806777805,0.08308780140594048,-0.010546085143477407
2014,logistic_woe,emp_length,equal_opportunity,< 1 year,7694.0,0.09721861190538082,0.9885625162464258,0.9893463864094443,0.9812834224598931,0.010653613590555722,0.08882341188691453,-0.00839520001846629
2014,logistic_woe,emp_length,equal_opportunity,missing,5113.0,0.11656561705456679,0.9929591238020732,0.993579809608147,0.988255033557047,0.006420190391853042,0.1371503886042338,0.020584771549667022
2014,lightgbm,income_quintile,baseline,1,14484.0,0.11888980944490472,0.9874344103838718,0.9880896411220812,0.9825783972125436,0.011910358877918803,0.09020135527614145,-0.02868845416876327
2014,lightgbm,income_quintile,baseline,2,20198.0,0.09976235270818892,0.9915833250816912,0.9918605290656107,0.9890818858560794,0.00813947093438927,0.08562635608088905,-0.014135996627299877
2014,lightgbm,income_quintile,baseline,3,19409.0,0.0896491318460508,0.9860374053274255,0.9869262550229215,0.9770114942528736,0.013073744977078472,0.09036678436195994,0.000717652515909134
2014,lightgbm,income_quintile,baseline,4,22248.0,0.0771754764473211,0.9900215749730313,0.9909405289562125,0.9790331974373908,0.00905947104378746,0.07303271889733695,-0.004142757549984152
2014,lightgbm,income_quintile,baseline,5,23661.0,0.06145133341786062,0.9871941169012298,0.9877966406988787,0.9779917469050894,0.012203359301121264,0.06984053776920658,0.008389204351345964
2014,lightgbm,income_quintile,demographic_parity,1,14484.0,0.11888980944490472,0.9902651201325601,0.9905970850963799,0.9878048780487805,0.009402914903620108,0.09020135527614145,-0.02868845416876327
2014,lightgbm,income_quintile,demographic_parity,2,20198.0,0.09976235270818892,0.9887117536389741,0.989000714953528,0.9861042183622829,0.010999285046471963,0.08562635608088905,-0.014135996627299877
2014,lightgbm,income_quintile,demographic_parity,3,19409.0,0.0896491318460508,0.9889741872327271,0.9894730884600147,0.9839080459770115,0.010526911539985306,0.09036678436195994,0.000717652515909134
2014,lightgbm,income_quintile,demographic_parity,4,22248.0,0.0771754764473211,0.9862909025530385,0.9873362232721251,0.9737914967967385,0.012663776727874887,0.07303271889733695,-0.004142757549984152
2014,lightgbm,income_quintile,demographic_parity,5,23661.0,0.06145133341786062,0.9860952622458898,0.9867159003917684,0.9766162310866575,0.013284099608231625,0.06984053776920658,0.008389204351345964
2014,lightgbm,income_quintile,equal_opportunity,1,14484.0,0.11888980944490472,0.9892985363159348,0.9897351512302147,0.9860627177700348,0.010264848769785284,0.09020135527614145,-0.02868845416876327
2014,lightgbm,income_quintile,equal_opportunity,2,20198.0,0.09976235270818892,0.9886127339340529,0.9888907221030633,0.9861042183622829,0.01110927789693672,0.08562635608088905,-0.014135996627299877
2014,lightgbm,income_quintile,equal_opportunity,3,19409.0,0.0896491318460508,0.9918079241588954,0.9924160959873224,0.985632183908046,0.007583904012677611,0.09036678436195994,0.000717652515909134
2014,lightgbm,income_quintile,equal_opportunity,4,22248.0,0.0771754764473211,0.9869651204602661,0.9880668257756563,0.9737914967967385,0.011933174224343701,0.07303271889733695,-0.004142757549984152
2014,lightgbm,income_quintile,equal_opportunity,5,23661.0,0.06145133341786062,0.9868560077765098,0.987436393929842,0.9779917469050894,0.012563606070158051,0.06984053776920658,0.008389204351345964
2014,lightgbm,emp_length,baseline,1 year,6095.0,0.09253486464315012,0.9860541427399507,0.9864400650876876,0.9822695035460993,0.013559934912312444,0.08602875460283281,-0.0065061100403173144
2014,lightgbm,emp_length,baseline,10+ years,33870.0,0.0768231473280189,0.9909949808089755,0.9915568632467698,0.9842428900845503,0.008443136753230163,0.07714450610575832,0.00032135877773942223
2014,lightgbm,emp_length,baseline,2 years,8649.0,0.08555902416464331,0.9908659960689097,0.9919079529649766,0.9797297297297297,0.00809204703502342,0.07712129090007129,-0.00843773326457202
2014,lightgbm,emp_length,baseline,3 years,7743.0,0.08652976882345344,0.988893193852512,0.9901032093878128,0.9761194029850746,0.009896790612187178,0.0784956510733411,-0.00803411775011234
2014,lightgbm,emp_length,baseline,4 years,5641.0,0.08633221060095728,0.986881758553448,0.9875824602250679,0.9794661190965093,0.012417539774932096,0.08041369314391533,-0.005918517457041944
2014,lightgbm,emp_length,baseline,5 years,5548.0,0.08507570295602018,0.9897260273972602,0.9899527186761229,0.9872881355932204,0.01004728132387711,0.07674165812572499,-0.008334044830295192
2014,lightgbm,emp_length,baseline,6 years,5081.0,0.09604408580987994,0.9927179689037591,0.992815153494448,0.9918032786885246,0.007184846505551956,0.0770716387379307,-0.01897244707194924
2014,lightgbm,emp_length,baseline,7 years,5597.0,0.0836162229765946,0.9773092728247276,0.9773835055566388,0.9764957264957265,0.022616494443361224,0.09340500312734872,0.009788780150754114
2014,lightgbm,emp_length,baseline,8 years,4932.0,0.08819951338199514,0.9900648824006488,0.9908828107627307,0.9816091954022989,0.00911718923726934,0.07586274252013386,-0.012336770861861274
2014,lightgbm,emp_length,baseline,9 years,4037.0,0.09363388654941789,0.9881099826603914,0.9890680513801585,0.9788359788359788,0.01093194861984148,0.08522736583354226,-0.008406520715875623
2014,lightgbm,emp_length,baseline,< 1 year,7694.0,0.09721861190538082,0.9884325448401352,0.9892024186582206,0.9812834224598931,0.010797581341779439,0.08371346298053914,-0.013505148924841684
2014,lightgbm,emp_length,baseline,missing,5113.0,0.11656561705456679,0.978095051828672,0.9789683418197919,0.9714765100671141,0.021031658180208135,0.09761340935983538,-0.01895220769473141
2014,lightgbm,emp_length,demographic_parity,1 year,6095.0,0.09253486464315012,0.9855619360131255,0.9860784668233592,0.9804964539007093,0.013921533176640799,0.08602875460283281,-0.0065061100403173144
2014,lightgbm,emp_length,demographic_parity,10+ years,33870.0,0.0768231473280189,0.9921464422793033,0.9926442369195343,0.9861644888547272,0.007355763080465705,0.07714450610575832,0.00032135877773942223
2014,lightgbm,emp_length,demographic_parity,2 years,8649.0,0.08555902416464331,0.9855474621343507,0.9871033000379315,0.9689189189189189,0.012896699962068547,0.07712129090007129,-0.00843773326457202
2014,lightgbm,emp_length,demographic_parity,3 years,7743.0,0.08652976882345344,0.9847604287743769,0.9857203449738442,0.9746268656716418,0.014279655026155802,0.0784956510733411,-0.00803411775011234
2014,lightgbm,emp_length,demographic_parity,4 years,5641.0,0.08633221060095728,0.986881758553448,0.9875824602250679,0.9794661190965093,0.012417539774932096,0.08041369314391533,-0.005918517457041944
2014,lightgbm,emp_length,demographic_parity,5 years,5548.0,0.08507570295602018,0.9857606344628695,0.9862096138691884,0.9809322033898306,0.013790386130811627,0.07674165812572499,-0.008334044830295192
2014,lightgbm,emp_length,demographic_parity,6 years,5081.0,0.09604408580987994,0.9903562290887621,0.9906379272806445,0.9877049180327869,0.009362072719355519,0.0770716387379307,-0.01897244707194924
2014,lightgbm,emp_length,demographic_parity,7 years,5597.0,0.0836162229765946,0.9851706271216724,0.9857672060830571,0.9786324786324786,0.014232793916942876,0.09340500312734872,0.009788780150754114
2014,lightgbm,emp_length,demographic_parity,8 years,4932.0,0.08819951338199514,0.9860097323600974,0.987102512786302,0.9747126436781609,0.012897487213697989,0.07586274252013386,-0.012336770861861274
2014,lightgbm,emp_length,demographic_parity,9 years,4037.0,0.09363388654941789,0.9905870696061432,0.9915277398196228,0.9814814814814815,0.008472260180377167,0.08522736583354226,-0.008406520715875623
2014,lightgbm,emp_length,demographic_parity,< 1 year,7694.0,0.09721861190538082,0.9892123732778789,0.9899222574143391,0.982620320855615,0.010077742585660854,0.08371346298053914,-0.013505148924841684
2014,lightgbm,emp_length,demographic_parity,missing,5113.0,0.11656561705456679,0.9902210052806572,0.9902590214744299,0.9899328859060402,0.009740978525570099,0.09761340935983538,-0.01895220769473141
2014,lightgbm,emp_length,equal_opportunity,1 year,6095.0,0.09253486464315012,0.9855619360131255,0.9860784668233592,0.9804964539007093,0.013921533176640799,0.08602875460283281,-0.0065061100403173144
2014,lightgbm,emp_length,equal_opportunity,10+ years,33870.0,0.0768231473280189,0.9921464422793033,0.9926442369195343,0.9861644888547272,0.007355763080465705,0.07714450610575832,0.00032135877773942223
2014,lightgbm,emp_length,equal_opportunity,2 years,8649.0,0.08555902416464331,0.9855474621343507,0.9871033000379315,0.9689189189189189,0.012896699962068547,0.07712129090007129,-0.00843773326457202
2014,lightgbm,emp_length,equal_opportunity,3 years,7743.0,0.08652976882345344,0.9848895776830686,0.9858617276968754,0.9746268656716418,0.014138272303124588,0.0784956510733411,-0.00803411775011234
2014,lightgbm,emp_length,equal_opportunity,4 years,5641.0,0.08633221060095728,0.9863499379542634,0.987000388048118,0.9794661190965093,0.01299961195188204,0.08041369314391533,-0.005918517457041944
2014,lightgbm,emp_length,equal_opportunity,5 years,5548.0,0.08507570295602018,0.9850396539293439,0.985618597320725,0.9788135593220338,0.014381402679275013,0.07674165812572499,-0.008334044830295192
2014,lightgbm,emp_length,equal_opportunity,6 years,5081.0,0.09604408580987994,0.9826805746900217,0.983670803396473,0.9733606557377049,0.016329196603527052,0.0770716387379307,-0.01897244707194924
2014,lightgbm,emp_length,equal_opportunity,7 years,5597.0,0.0836162229765946,0.9880293014114704,0.9888867225580035,0.9786324786324786,0.011113277441996527,0.09340500312734872,0.009788780150754114
2014,lightgbm,emp_length,equal_opportunity,8 years,4932.0,0.08819951338199514,0.9854014598540146,0.9864354013786969,0.9747126436781609,0.013564598621303103,0.07586274252013386,-0.012336770861861274
2014,lightgbm,emp_length,equal_opportunity,9 years,4037.0,0.09363388654941789,0.989100817438692,0.9901612462421426,0.9788359788359788,0.009838753757857366,0.08522736583354226,-0.008406520715875623
2014,lightgbm,emp_length,equal_opportunity,< 1 year,7694.0,0.09721861190538082,0.9893423446841695,0.9900662251655629,0.982620320855615,0.009933774834437137,0.08371346298053914,-0.013505148924841684
2014,lightgbm,emp_length,equal_opportunity,missing,5113.0,0.11656561705456679,0.9953060825347154,0.9953508966127961,0.9949664429530202,0.004649103387203923,0.09761340935983538,-0.01895220769473141
2015,logistic_woe,income_quintile,baseline,1,17623.0,0.12092152300970323,0.9649889349146002,0.9676607281177382,0.9455654622243078,0.03233927188226182,0.10595313795828049,-0.014968385051422742
2015,logistic_woe,income_quintile,baseline,2,16125.0,0.11274418604651162,0.9812713178294573,0.9830852030474593,0.966996699669967,0.016914796952540723,0.09393008601969742,-0.018814100026814204
2015,logistic_woe,income_quintile,baseline,3,19515.0,0.10735331796054318,0.9743274404304382,0.9772675086107921,0.9498806682577565,0.022732491389207854,0.09651961797668067,-0.010833699983862508
2015,logistic_woe,income_quintile,baseline,4,21295.0,0.09706503874148861,0.9871800892228223,0.9897545246515498,0.9632317368166424,0.010245475348450217,0.08580838382357497,-0.011256654917913639
2015,logistic_woe,income_quintile,baseline,5,25442.0,0.07574090087257292,0.9934360506249509,0.9944716138634914,0.9807991696938246,0.005528386136508634,0.07352969983199015,-0.0022112010405827692
2015,logistic_woe,income_quintile,demographic_parity,1,17623.0,0.12092152300970323,0.9756000680928333,0.9769558481797056,0.9657437822618489,0.0230441518202944,0.10595313795828049,-0.014968385051422742
2015,logistic_woe,income_quintile,demographic_parity,2,16125.0,0.11274418604651162,0.9794108527131783,0.9818270776542951,0.9603960396039604,0.01817292234570489,0.09393008601969742,-0.018814100026814204
2015,logistic_woe,income_quintile,demographic_parity,3,19515.0,0.10735331796054318,0.9808864975659749,0.9829506314580941,0.9637231503579953,0.017049368541905863,0.09651961797668067,-0.010833699983862508
2015,logistic_woe,income_quintile,demographic_parity,4,21295.0,0.09706503874148861,0.9853486733975112,0.9883503224464323,0.957426221577165,0.011649677553567717,0.08580838382357497,-0.011256654917913639
2015,logistic_woe,income_quintile,demographic_parity,5,25442.0,0.07574090087257292,0.9865183554751985,0.9886030193493515,0.9610793980280228,0.011396980650648536,0.07352969983199015,-0.0022112010405827692
2015,logistic_woe,income_quintile,equal_opportunity,1,17623.0,0.12092152300970323,0.9762809964251262,0.9776658920733282,0.9662130455185359,0.022334107926671787,0.10595313795828049,-0.014968385051422742
2015,logistic_woe,income_quintile,equal_opportunity,2,16125.0,0.11274418604651162,0.979906976744186,0.982176556930174,0.9620462046204621,0.017823443069825973,0.09393008601969742,-0.018814100026814204
2015,logistic_woe,income_quintile,equal_opportunity,3,19515.0,0.10735331796054318,0.9818088649756598,0.9838117106773823,0.9651551312649165,0.016188289322617733,0.09651961797668067,-0.010833699983862508
2015,logistic_woe,income_quintile,equal_opportunity,4,21295.0,0.09706503874148861,0.9849260389762855,0.9879342625338049,0.9569424286405418,0.012065737466195103,0.08580838382357497,-0.011256654917913639
2015,logistic_woe,income_quintile,equal_opportunity,5,25442.0,0.07574090087257292,0.9865969656473548,0.9886880714437593,0.9610793980280228,0.011311928556240747,0.07352969983199015,-0.0022112010405827692
2015,logistic_woe,emp_length,baseline,1 year,6487.0,0.10837058732850316,0.9839679358717435,0.9873789764868603,0.9559032716927454,0.012621023513139651,0.09068091830998594,-0.01768966901851722
2015,logistic_woe,emp_length,baseline,10+ years,33919.0,0.0902149237890268,0.9861139774167871,0.9882044136232542,0.9650326797385621,0.011795586376745826,0.08792532491282835,-0.002289598876198451
2015,logistic_woe,emp_length,baseline,2 years,8831.0,0.09795040199297927,0.9866379798437324,0.9876977152899824,0.976878612716763,0.012302284710017597,0.08509898128356023,-0.01285142070941904
2015,logistic_woe,emp_length,baseline,3 years,7872.0,0.09921239837398374,0.9865345528455285,0.9887180933577775,0.9667093469910372,0.011281906642222506,0.0862280101326409,-0.012984388241342834
2015,logistic_woe,emp_length,baseline,4 years,5701.0,0.10331520785827047,0.9871952289072092,0.9886541471048513,0.9745331069609507,0.011345852895148667,0.08691052806490697,-0.016404679793363505
2015,logistic_woe,emp_length,baseline,5 years,5882.0,0.10676640598435906,0.9909894593675621,0.9914350970688999,0.9872611464968153,0.008564902931100127,0.08207887440435338,-0.02468753158000568
2015,logistic_woe,emp_length,baseline,6 years,3937.0,0.1016002032004064,0.9862839725679451,0.9869946282160023,0.98,0.013005371783997743,0.08665797061000005,-0.014942232590406349
2015,logistic_woe,emp_length,baseline,7 years,4357.0,0.0950195088363553,0.9742942391553822,0.9761602840476794,0.9565217391304348,0.023839715952320595,0.09780754629010105,0.0027880374537457564
2015,logistic_woe,emp_length,baseline,8 years,5044.0,0.10428231562252181,0.9912767644726408,0.9931385568835768,0.9752851711026616,0.006861443116423227,0.08111578900260814,-0.02316652661991367
2015,logistic_woe,emp_length,baseline,9 years,3971.0,0.10425585494837572,0.9947116595316041,0.9957829631712117,0.9855072463768116,0.004217036828788268,0.07767822812246179,-0.026577626825913928
2015,logistic_woe,emp_length,baseline,< 1 year,8337.0,0.10735276478349526,0.9817680220702891,0.9836065573770492,0.9664804469273743,0.016393442622950838,0.09317968819712365,-0.01417307658637161
2015,logistic_woe,emp_length,baseline,missing,5662.0,0.13475803602967149,0.9025079477216531,0.9101857521943254,0.8532110091743119,0.0898142478056746,0.1276109083664108,-0.007147127663260672
2015,logistic_woe,emp_length,demographic_parity,1 year,6487.0,0.10837058732850316,0.9856636349622322,0.9884163208852006,0.9630156472261735,0.011583679114799406,0.09068091830998594,-0.01768966901851722
2015,logistic_woe,emp_length,demographic_parity,10+ years,33919.0,0.0902149237890268,0.9835195613078216,0.986065653456042,0.957843137254902,0.013934346543957976,0.08792532491282835,-0.002289598876198451
2015,logistic_woe,emp_length,demographic_parity,2 years,8831.0,0.09795040199297927,0.9831276186162382,0.9844338438363043,0.9710982658959537,0.015566156163695721,0.08509898128356023,-0.01285142070941904
2015,logistic_woe,emp_length,demographic_parity,3 years,7872.0,0.09921239837398374,0.9798018292682927,0.9827950923706106,0.9526248399487837,0.01720490762938942,0.0862280101326409,-0.012984388241342834
2015,logistic_woe,emp_length,demographic_parity,4 years,5701.0,0.10331520785827047,0.983687072443431,0.9859154929577465,0.9643463497453311,0.014084507042253502,0.08691052806490697,-0.016404679793363505
2015,logistic_woe,emp_length,demographic_parity,5 years,5882.0,0.10676640598435906,0.9863991839510371,0.9874381423677199,0.9777070063694268,0.012561857632280127,0.08207887440435338,-0.02468753158000568
2015,logistic_woe,emp_length,demographic_parity,6 years,3937.0,0.1016002032004064,0.9824739649479299,0.9838846480067854,0.97,0.016115351993214566,0.08665797061000005,-0.014942232590406349
2015,logistic_woe,emp_length,demographic_parity,7 years,4357.0,0.0950195088363553,0.9811797108101905,0.9825006340349988,0.9685990338164251,0.017499365965001235,0.09780754629010105,0.0027880374537457564
2015,logistic_woe,emp_length,demographic_parity,8 years,5044.0,0.10428231562252181,0.9867168913560667,0.9889331562638336,0.967680608365019,0.011066843736166398,0.08111578900260814,-0.02316652661991367
2015,logistic_woe,emp_length,demographic_parity,9 years,3971.0,0.10425585494837572,0.989171493326618,0.9912847905538376,0.9710144927536232,0.008715209446162442,0.07767822812246179,-0.026577626825913928
2015,logistic_woe,emp_length,demographic_parity,< 1 year,8337.0,0.10735276478349526,0.9863260165527168,0.9873689868314969,0.9776536312849162,0.012631013168503125,0.09317968819712365,-0.01417307658637161
2015,logistic_woe,emp_length,demographic_parity,missing,5662.0,0.13475803602967149,0.9841045566937477,0.9861196162482139,0.9711664482306684,0.01388038375178613,0.1276109083664108,-0.007147127663260672
2015,logistic_woe,emp_length,equal_opportunity,1 year,6487.0,0.10837058732850316,0.9845845537228303,0.9875518672199171,0.9601706970128022,0.012448132780082943,0.09068091830998594,-0.01768966901851722
2015,logistic_woe,emp_length,equal_opportunity,10+ years,33919.0,0.0902149237890268,0.9803649871753295,0.9832463786901714,0.9513071895424836,0.016753621309828604,0.08792532491282835,-0.002289598876198451
2015,logistic_woe,emp_length,equal_opportunity,2 years,8831.0,0.09795040199297927,0.9813158192730155,0.9829274416269144,0.9664739884393063,0.017072558373085633,0.08509898128356023,-0.01285142070941904
2015,logistic_woe,emp_length,equal_opportunity,3 years,7872.0,0.09921239837398374,0.9771341463414634,0.9803976872091383,0.9475032010243278,0.019602312790861665,0.0862280101326409,-0.012984388241342834
2015,logistic_woe,emp_length,equal_opportunity,4 years,5701.0,0.10331520785827047,0.9798281003332748,0.9820031298904538,0.9609507640067911,0.017996870109546204,0.08691052806490697,-0.016404679793363505
2015,logistic_woe,emp_length,equal_opportunity,5 years,5882.0,0.10676640598435906,0.9828289697381843,0.9842025123715265,0.9713375796178344,0.01579748762847355,0.08207887440435338,-0.02468753158000568
2015,logistic_woe,emp_length,equal_opportunity,6 years,3937.0,0.1016002032004064,0.9763779527559056,0.9785128640090472,0.9575,0.021487135990952755,0.08665797061000005,-0.014942232590406349
