zip3,total,white_nonhispanic,black_nonhispanic,aian_nonhispanic,asian_nonhispanic,nhpi_nonhispanic,other_race_nonhispanic,two_or_more_nonhispanic,hispanic,other_nonhispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_hispanic,pct_other_nonhispanic,race_proxy_group
140,443513.0,401704.0,10866.0,3477.0,5447.0,93.0,234.0,5673.0,16019.0,9477.0,0.9057321882334903,0.024499845551314167,0.01228148893042594,0.03611844523159411,0.021368032053175442,white_nonhispanic
141,196168.0,181514.0,3434.0,1353.0,1984.0,21.0,218.0,2803.0,4841.0,4395.0,0.9252987235430855,0.017505403531666734,0.010113780025284451,0.024677827168549406,0.02240426573141389,white_nonhispanic
142,562780.0,366485.0,112775.0,1797.0,26411.0,226.0,1066.0,13156.0,40864.0,16245.0,0.6512047336436974,0.20038913962827393,0.04692952841252354,0.07261096698532286,0.028865631330182308,white_nonhispanic
143,64566.0,46748.0,11027.0,952.0,924.0,23.0,182.0,2035.0,2675.0,3192.0,0.7240343214695041,0.17078648204937583,0.01431093764520026,0.04143047424340984,0.04943778459250999,white_nonhispanic
144,303567.0,270178.0,9657.0,444.0,5003.0,71.0,544.0,4689.0,12981.0,5748.0,0.8900111013384195,0.03181175819506073,0.01648071101272536,0.04276156499224224,0.018934864461552146,white_nonhispanic
145,322891.0,289478.0,8292.0,443.0,7687.0,127.0,232.0,5701.0,10931.0,6503.0,0.8965192588210882,0.02568049279787916,0.023806795482066705,0.03385352951924953,0.020139923379716373,white_nonhispanic
146,471460.0,286468.0,100265.0,1034.0,16998.0,59.0,850.0,12067.0,53719.0,14010.0,0.6076188860136597,0.21266915538964068,0.0360539600390277,0.11394179781953931,0.02971620073813261,white_nonhispanic
147,173616.0,157909.0,3383.0,2140.0,1216.0,35.0,142.0,3068.0,5723.0,5385.0,0.90953022762879,0.019485531287438945,0.007003962768408442,0.032963551746382824,0.031016726568979816,white_nonhispanic
148,280053.0,245679.0,6550.0,378.0,12936.0,55.0,605.0,5742.0,8108.0,6780.0,0.8772589474135253,0.02338843004716964,0.046191256654990305,0.028951662720984955,0.024209703163329797,white_nonhispanic
149,47622.0,39160.0,4223.0,261.0,317.0,6.0,72.0,1862.0,1721.0,2201.0,0.8223090168409558,0.08867750199487631,0.006656587291587922,0.036138759396917394,0.04621813447566251,white_nonhispanic
150,445235.0,401247.0,20445.0,243.0,6727.0,123.0,299.0,8897.0,7254.0,9562.0,0.901202735633991,0.045919570563859535,0.015108875088436443,0.016292519680618102,0.021476299033094882,white_nonhispanic
151,367551.0,297178.0,43049.0,313.0,8991.0,94.0,791.0,10951.0,6184.0,12149.0,0.8085354141330047,0.11712388212792238,0.024461911408212737,0.01682487600360222,0.03305391632725799,white_nonhispanic
152,682422.0,508899.0,106975.0,647.0,30569.0,141.0,1895.0,17216.0,16080.0,19899.0,0.7457247861294038,0.15675784192186068,0.044794863002658176,0.023563132489866974,0.02915937645621038,white_nonhispanic
153,183294.0,169631.0,5688.0,131.0,1635.0,37.0,167.0,3317.0,2688.0,3652.0,0.9254585529259005,0.031032112344102917,0.008920095584143507,0.014664964483289142,0.019924274662563968,white_nonhispanic
154,140205.0,128589.0,5441.0,34.0,467.0,346.0,55.0,3450.0,1823.0,3885.0,0.9171498876644912,0.038807460504261614,0.003330836988695125,0.013002389358439429,0.027709425484112548,white_nonhispanic
155,86658.0,82172.0,2009.0,91.0,235.0,6.0,39.0,757.0,1349.0,893.0,0.9482332848669482,0.023183087539523185,0.002711809642502712,0.015566941309515567,0.010304876641510304,white_nonhispanic
156,302640.0,288060.0,4697.0,170.0,2327.0,31.0,221.0,4245.0,2889.0,4667.0,0.9518239492466296,0.01552008987575998,0.007689003436426116,0.009545995241871531,0.015420962199312716,white_nonhispanic
157,109454.0,103404.0,2148.0,252.0,952.0,7.0,55.0,1421.0,1215.0,1735.0,0.9447256381676321,0.019624682515029145,0.008697717762713103,0.011100553657244138,0.01585140789738155,white_nonhispanic
158,86287.0,83459.0,567.0,141.0,369.0,21.0,7.0,580.0,1143.0,749.0,0.9672256539223754,0.006571094139325739,0.00427642634464056,0.013246491360228076,0.008680334233430297,white_nonhispanic
159,137616.0,127578.0,4143.0,70.0,705.0,53.0,306.0,2459.0,2302.0,2888.0,0.9270579002441577,0.030105510987094523,0.005122950819672131,0.01672770608068829,0.020985931868387396,white_nonhispanic
160,196251.0,186185.0,1587.0,69.0,2689.0,46.0,175.0,2709.0,2791.0,2999.0,0.9487085416125268,0.008086582998303194,0.01370184100972734,0.014221583584287469,0.015281450795155183,white_nonhispanic
161,214854.0,196661.0,9494.0,191.0,1177.0,3.0,324.0,4144.0,2860.0,4662.0,0.9153238943654761,0.044188146369162316,0.005478138642985469,0.01331136492688058,0.021698455695495545,white_nonhispanic
162,87060.0,81760.0,2886.0,104.0,363.0,21.0,53.0,810.0,1063.0,988.0,0.9391224442912933,0.033149552033080634,0.004169538249483115,0.01220997013553871,0.011348495290604181,white_nonhispanic
163,143653.0,137117.0,1730.0,54.0,674.0,29.0,131.0,2213.0,1705.0,2427.0,0.9545014722978288,0.012042908954216062,0.004691861638810188,0.011868878477999067,0.016894878631145888,white_nonhispanic
164,128767.0,120986.0,2563.0,174.0,619.0,14.0,107.0,1965.0,2339.0,2260.0,0.9395730272507707,0.019904167993352335,0.004807132262147911,0.018164591859715612,0.017551080634013373,white_nonhispanic
165,183513.0,147069.0,16839.0,446.0,4054.0,32.0,696.0,4958.0,9419.0,6132.0,0.8014091644733615,0.09175916692550391,0.022091078016271328,0.051326064093551955,0.03341452649131124,white_nonhispanic
166,200731.0,187823.0,5263.0,128.0,1287.0,60.0,166.0,3083.0,2921.0,3437.0,0.9356950346483602,0.026219168937533316,0.00641156572726684,0.014551813123035306,0.017122417563804296,white_nonhispanic
167,46701.0,43830.0,980.0,27.0,202.0,15.0,20.0,677.0,950.0,739.0,0.9385238003468876,0.020984561358429157,0.004325389177961928,0.020342176827048673,0.015824072289672596,white_nonhispanic
168,203856.0,177848.0,6519.0,234.0,10403.0,49.0,286.0,2481.0,6036.0,3050.0,0.8724197472725845,0.031978455380268424,0.05103112000627894,0.029609135860607486,0.014961541480260576,white_nonhispanic
169,63979.0,61615.0,392.0,61.0,352.0,11.0,14.0,761.0,773.0,847.0,0.9630503759045937,0.0061270104252958,0.005501805279857453,0.012082089435596055,0.013238718954656998,white_nonhispanic
170,635415.0,557356.0,16398.0,643.0,15819.0,64.0,510.0,9791.0,34834.0,11008.0,0.8771527269579723,0.02580675621444253,0.024895540709614975,0.05482086510390847,0.017324111014061675,white_nonhispanic
171,169379.0,90403.0,45673.0,145.0,8598.0,38.0,339.0,4937.0,19246.0,5459.0,0.5337320447044793,0.2696497204494064,0.050761900825958356,0.11362683685698935,0.03222949716316663,white_nonhispanic
172,210097.0,188297.0,7043.0,285.0,1733.0,4.0,125.0,3250.0,9360.0,3664.0,0.8962384041656949,0.03352261098445004,0.008248570898204162,0.044550850321518155,0.01743956363013275,white_nonhispanic
173,340387.0,311240.0,6083.0,236.0,2571.0,33.0,235.0,5102.0,14887.0,5606.0,0.9143709953670381,0.017870835255165442,0.00755316742413782,0.04373551281335656,0.01646948914030207,white_nonhispanic
174,179745.0,128351.0,18053.0,239.0,4092.0,75.0,456.0,4859.0,23620.0,5629.0,0.7140727141227851,0.10043672981167766,0.022765584578152382,0.1314083840996968,0.03131658738768811,white_nonhispanic
175,338796.0,305920.0,5086.0,367.0,4350.0,21.0,315.0,3826.0,18911.0,4529.0,0.9029622545720729,0.015011983612557409,0.012839584882938406,0.055818250510631766,0.013367926421799549,white_nonhispanic
176,168280.0,107940.0,13671.0,164.0,6783.0,30.0,304.0,3605.0,35783.0,4103.0,0.6414309484193012,0.08123960066555741,0.040307820299500835,0.212639648205372,0.0243819824102686,white_nonhispanic
177,168766.0,155569.0,6049.0,230.0,1184.0,24.0,262.0,2351.0,3097.0,2867.0,0.9218029697924938,0.035842527523316306,0.007015631110531742,0.01835085265989595,0.01698801891376225,white_nonhispanic
178,236192.0,216033.0,6789.0,532.0,2870.0,60.0,198.0,2383.0,7327.0,3173.0,0.9146499458068013,0.028743564557648014,0.01215113128302398,0.031021372442758433,0.013433985909768324,white_nonhispanic
179,121860.0,110918.0,3830.0,171.0,640.0,0.0,43.0,1354.0,4904.0,1568.0,0.9102084359100607,0.031429509272936154,0.005251928442474971,0.04024290169046447,0.012867224684063679,white_nonhispanic
180,546082.0,439141.0,21908.0,441.0,14487.0,115.0,747.0,10872.0,58371.0,12175.0,0.8041667734882307,0.04011851699927849,0.026528982826754956,0.1068905402485341,0.022295186437201738,white_nonhispanic
181,169935.0,79756.0,13412.0,229.0,6024.0,0.0,273.0,3175.0,67066.0,3677.0,0.4693323917968635,0.078924294583223,0.03544884808897519,0.3946567805337335,0.021637684997204813,white_nonhispanic
182,136607.0,108395.0,2772.0,45.0,868.0,8.0,51.0,1063.0,23405.0,1167.0,0.7934805683456924,0.020291785926050642,0.006353993572803736,0.17133089812381502,0.008542754031638204,white_nonhispanic
183,175293.0,125454.0,18123.0,362.0,4184.0,26.0,303.0,2812.0,24029.0,3503.0,0.7156817442795776,0.10338690078896476,0.023868608558242486,0.137079061913482,0.01998368445973313,white_nonhispanic
184,195669.0,171413.0,8001.0,158.0,1997.0,21.0,177.0,2622.0,11280.0,2978.0,0.8760355498316034,0.040890483418426014,0.010206011171928103,0.05764837557303405,0.015219580005008459,white_nonhispanic
185,117927.0,93584.0,4655.0,82.0,4357.0,36.0,169.0,2322.0,12722.0,2609.0,0.7935756866536078,0.03947357263391759,0.03694658559956583,0.10788029882893654,0.022123856283972287,white_nonhispanic
186,175143.0,161019.0,5102.0,205.0,508.0,17.0,18.0,1814.0,6460.0,2054.0,0.9193573251571573,0.02913048194903593,0.0029004870305978543,0.03688414609776012,0.011727559765448805,white_nonhispanic
187,132010.0,107952.0,6667.0,196.0,2963.0,61.0,63.0,2763.0,11345.0,3083.0,0.8177562305885918,0.050503749715930614,0.02244526929778047,0.08594045905613211,0.023354291341565032,white_nonhispanic
188,76162.0,73218.0,356.0,40.0,395.0,6.0,12.0,911.0,1224.0,969.0,0.9613455529003965,0.004674246999816181,0.005186313384627505,0.01607100653869384,0.012722880176465954,white_nonhispanic
189,368169.0,328526.0,6145.0,650.0,14156.0,43.0,491.0,4173.0,13985.0,5357.0,0.892323905597701,0.016690704540577833,0.038449733682086214,0.03798527306753149,0.014550383112103408,white_nonhispanic
190,1125216.0,812885.0,165349.0,1154.0,66220.0,269.0,2185.0,24474.0,52680.0,28082.0,0.7224257387026135,0.14694867474333817,0.05885092284503598,0.046817677672553536,0.024956986036458777,white_nonhispanic
191,1575822.0,545927.0,646234.0,3200.0,111931.0,381.0,5676.0,34624.0,227849.0,43881.0,0.3464395090308423,0.4100932719558427,0.07103023057172701,0.14459056923941918,0.027846419202168772,black_nonhispanic
193,447624.0,353655.0,28040.0,470.0,22980.0,68.0,475.0,8146.0,33790.0,9159.0,0.7900715779314782,0.0626418601326113,0.05133772988043536,0.07548746269190214,0.020461369363572998,white_nonhispanic
194,531541.0,400387.0,44026.0,305.0,44177.0,113.0,975.0,11592.0,29966.0,12985.0,0.7532570394381619,0.08282710082571242,0.0831111805110048,0.0563757076123949,0.024428971612726016,white_nonhispanic
195,223021.0,203769.0,3998.0,133.0,2236.0,30.0,300.0,2373.0,10182.0,2836.0,0.9136762905735334,0.01792656296940647,0.010025961680738585,0.045654893485366846,0.012716291290954664,white_nonhispanic
196,215316.0,118646.0,13698.0,157.0,3677.0,20.0,351.0,3718.0,75049.0,4246.0,0.5510319716138141,0.06361812405952182,0.01707722603057831,0.3485528246855784,0.01971985361050735,white_nonhispanic
197,330881.0,192672.0,77167.0,691.0,21041.0,126.0,414.0,7656.0,31114.0,8887.0,0.5822999809599222,0.23321677581970557,0.06359083779364787,0.09403380671600968,0.026858598710714728,white_nonhispanic
198,219471.0,126661.0,56412.0,489.0,9343.0,38.0,407.0,3375.0,22746.0,4309.0,0.5771195283203704,0.25703623713383544,0.04257054462776403,0.103640116461856,0.019633573456174166,white_nonhispanic
199,399143.0,276290.0,71086.0,1671.0,6080.0,112.0,983.0,10466.0,32455.0,13232.0,0.6922080557594646,0.17809657190530712,0.01523263592246388,0.08131171033940217,0.03315102607336218,white_nonhispanic
200,683439.0,247339.0,315123.0,1314.0,26252.0,280.0,2648.0,15820.0,74663.0,20062.0,0.36190354954867954,0.4610843103773709,0.03841162122735167,0.10924603366211176,0.029354485184486107,black_nonhispanic
201,959754.0,529533.0,82442.0,1831.0,151311.0,579.0,3594.0,35495.0,154969.0,41499.0,0.5517382579285942,0.08589909497642104,0.1576560243562413,0.16146741769245035,0.04323920504629311,white_nonhispanic
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,insufficient_data
203,1059.0,718.0,158.0,0.0,26.0,0.0,0.0,44.0,113.0,44.0,0.6779981114258735,0.14919735599622286,0.024551463644948063,0.10670443814919736,0.04154863078375826,white_nonhispanic
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,insufficient_data
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,insufficient_data
206,359404.0,202247.0,111388.0,1232.0,10135.0,115.0,1019.0,15092.0,18176.0,17458.0,0.5627288510979288,0.309924207855227,0.02819946355633215,0.05057261466205162,0.04857486282846045,white_nonhispanic
207,1013169.0,194171.0,573675.0,1707.0,47430.0,298.0,4015.0,24838.0,167035.0,30858.0,0.1916471980488941,0.5662184689819764,0.04681351284928773,0.16486390720600413,0.03045691291383767,black_nonhispanic
208,720511.0,359793.0,93677.0,1012.0,117655.0,233.0,3238.0,24796.0,120107.0,29279.0,0.4993580944635127,0.13001467014382848,0.1632938289630554,0.16669696923433508,0.04063643719526836,white_nonhispanic
209,329283.0,103165.0,94888.0,426.0,34570.0,221.0,2440.0,9340.0,84233.0,12427.0,0.3133019317729734,0.2881654989780827,0.10498568100995193,0.255807314680685,0.03773957355830699,white_nonhispanic
210,761382.0,514194.0,109020.0,1172.0,66283.0,363.0,2516.0,23312.0,44522.0,27363.0,0.6753429947122469,0.14318699417637926,0.08705616891389605,0.05847524632838706,0.03593859586909068,white_nonhispanic
211,478378.0,318495.0,99112.0,571.0,21767.0,51.0,980.0,13740.0,23662.0,15342.0,0.6657810350810447,0.20718344071006609,0.04550167440810405,0.04946297697636597,0.032070872824419186,white_nonhispanic
212,1202665.0,512154.0,544897.0,2980.0,47736.0,524.0,3671.0,27093.0,63610.0,34268.0,0.42584925976892984,0.4530746300923366,0.03969185101420595,0.05289087152282639,0.028493387601701222,black_nonhispanic
214,95049.0,66962.0,12155.0,100.0,2079.0,28.0,150.0,2388.0,11187.0,2666.0,0.7044997843217708,0.1278814085366495,0.02187292869993372,0.11769718776631001,0.02804869067533588,white_nonhispanic
215,100825.0,90527.0,6152.0,101.0,743.0,21.0,70.0,1631.0,1580.0,1823.0,0.8978626332754773,0.061016612943218446,0.007369204066451773,0.01567071658814778,0.018080833126704686,white_nonhispanic
216,169901.0,131399.0,22959.0,174.0,1777.0,30.0,389.0,4141.0,9032.0,4734.0,0.7733856775416272,0.13513163548183943,0.010459032024531934,0.053160369862449305,0.027863285089552152,white_nonhispanic
217,489484.0,383937.0,40941.0,992.0,16164.0,299.0,691.0,13058.0,33402.0,15040.0,0.7843708885275106,0.08364114046628694,0.033022529847758046,0.06823920700165889,0.030726234156785513,white_nonhispanic
218,180867.0,120247.0,44018.0,325.0,4162.0,74.0,152.0,3909.0,7980.0,4460.0,0.6648365926343667,0.24337220167305257,0.02301138405568733,0.04412081805967921,0.024659003577214195,white_nonhispanic
219,102517.0,87577.0,6556.0,157.0,1480.0,8.0,37.0,2316.0,4386.0,2518.0,0.8542680726123473,0.06395036920705834,0.014436630022337759,0.042783148160792844,0.024561779997463836,white_nonhispanic
220,505866.0,255213.0,49268.0,605.0,95369.0,327.0,1433.0,19989.0,83662.0,22354.0,0.5045071224395393,0.09739338085579975,0.18852621049843238,0.165383718217868,0.04418956798836055,white_nonhispanic
221,475965.0,224568.0,74279.0,942.0,64421.0,552.0,1489.0,20253.0,89461.0,23236.0,0.47181620497305476,0.15605979431260703,0.13534818736671814,0.1879570976857542,0.048818715661865894,white_nonhispanic
222,232228.0,143524.0,20048.0,606.0,23892.0,202.0,978.0,6798.0,36180.0,8584.0,0.6180305561775497,0.08632895258108411,0.10288165079146357,0.155795166818816,0.03696367363108669,white_nonhispanic
223,354713.0,171769.0,67035.0,263.0,30257.0,155.0,1077.0,13006.0,71151.0,14501.0,0.4842478285261606,0.18898376997741836,0.0852999467174871,0.20058751723224127,0.040880937546692676,white_nonhispanic
224,233511.0,155128.0,43182.0,826.0,5436.0,143.0,339.0,8266.0,20191.0,9574.0,0.6643284470538862,0.1849249071778203,0.023279417243727275,0.08646701868434463,0.04100020984022166,white_nonhispanic
225,198992.0,129567.0,38289.0,494.0,4281.0,96.0,634.0,7255.0,18376.0,8479.0,0.6511166278041328,0.19241477044303287,0.02151342767548444,0.09234542092144407,0.04260975315590577,white_nonhispanic
226,193868.0,160727.0,8917.0,404.0,2430.0,67.0,167.0,5357.0,15799.0,5995.0,0.8290537891761405,0.04599521323787319,0.012534301689809561,0.08149359357913633,0.03092310231704046,white_nonhispanic
227,82556.0,60408.0,9223.0,300.0,979.0,68.0,197.0,3160.0,8221.0,3725.0,0.7317214981345995,0.11171810649740782,0.011858617181064974,0.09958089054702263,0.04512088763990504,white_nonhispanic
228,171830.0,141667.0,5923.0,293.0,2775.0,47.0,419.0,3034.0,17672.0,3793.0,0.824460222312751,0.034470115812139906,0.016149682826049002,0.10284583600069837,0.022074143048361753,white_nonhispanic
229,265980.0,204563.0,30855.0,580.0,9933.0,124.0,343.0,5906.0,13676.0,6953.0,0.7690916610271449,0.11600496277915633,0.03734491315136476,0.051417399804496576,0.026141063237837433,white_nonhispanic
230,230913.0,160257.0,41266.0,825.0,12612.0,3.0,917.0,6802.0,8231.0,8547.0,0.6940146288862039,0.17870799825042333,0.054617973002819245,0.0356454595453699,0.03701394031518364,white_nonhispanic
231,387516.0,301426.0,48751.0,1102.0,11051.0,166.0,857.0,9768.0,14395.0,11893.0,0.7778414310634916,0.1258038377770208,0.028517532179316466,0.037146853291218945,0.030690345688952198,white_nonhispanic
232,572155.0,270390.0,215706.0,821.0,22273.0,168.0,1638.0,16157.0,45002.0,18784.0,0.47258173047513347,0.37700623082905854,0.03892826244636506,0.07865351172322185,0.032830264526221044,white_nonhispanic
233,270795.0,159921.0,76456.0,452.0,7961.0,204.0,865.0,8171.0,16765.0,9692.0,0.5905611255746968,0.2823390387562547,0.02939862257427205,0.06191030115031666,0.03579091194445983,white_nonhispanic
234,584250.0,350885.0,133634.0,1292.0,31198.0,333.0,952.0,23848.0,42108.0,26425.0,0.6005733846812152,0.22872742832691484,0.05339837398373984,0.07207188703465982,0.04522892597347026,white_nonhispanic
235,245592.0,106733.0,100369.0,811.0,8765.0,100.0,785.0,8670.0,19359.0,10366.0,0.43459477507410665,0.40868187888856317,0.03568927326623017,0.07882585751978892,0.04220821525131112,white_nonhispanic
236,383071.0,181684.0,144924.0,1064.0,12659.0,623.0,1721.0,13455.0,26941.0,16863.0,0.474282835296851,0.37832151220008825,0.03304609328296843,0.07032899906283692,0.044020560157255445,white_nonhispanic
237,95311.0,36177.0,49759.0,434.0,1248.0,131.0,224.0,3232.0,4106.0,4021.0,0.37956794074136246,0.5220698555255952,0.013093976560942598,0.043080022242973005,0.042188204929126755,black_nonhispanic
238,344629.0,179435.0,130003.0,1092.0,5152.0,262.0,490.0,8961.0,19234.0,10805.0,0.5206613488708147,0.3772259444213923,0.014949409364853219,0.0558107414059757,0.0313525559369641,white_nonhispanic
239,103501.0,63593.0,34452.0,239.0,766.0,3.0,15.0,1309.0,3124.0,1566.0,0.6144191843557067,0.3328663491173998,0.007400894677346112,0.030183283253301902,0.015130288596245448,white_nonhispanic
240,362990.0,280887.0,45115.0,628.0,12197.0,85.0,929.0,7861.0,15288.0,9503.0,0.7738147056392738,0.12428717044546682,0.03360147662470041,0.04211686272349101,0.026179784567067963,white_nonhispanic
241,227578.0,192172.0,23108.0,471.0,2058.0,48.0,306.0,3697.0,5718.0,4522.0,0.8444225716018244,0.10153881306628935,0.00904305337071246,0.025125451493553858,0.019870110467619894,white_nonhispanic
242,186588.0,175511.0,5569.0,188.0,741.0,27.0,324.0,2079.0,2149.0,2618.0,0.9406339100049307,0.02984650674212704,0.003971316483375137,0.0115173537419341,0.014030913027633074,white_nonhispanic
243,151826.0,140608.0,4164.0,196.0,480.0,36.0,82.0,1867.0,4393.0,2181.0,0.9261127870061782,0.02742613254646767,0.0031615138382095295,0.02893443810678013,0.014365128502364549,white_nonhispanic
244,142324.0,126507.0,7998.0,237.0,1438.0,52.0,94.0,2269.0,3729.0,2652.0,0.8888662488406734,0.05619572243613164,0.010103707034653327,0.02620078131587083,0.018633540372670808,white_nonhispanic
245,383371.0,267837.0,89691.0,594.0,4832.0,95.0,401.0,9158.0,10763.0,10248.0,0.6986365687545485,0.2339535332615143,0.012603978913376338,0.02807463266652929,0.026731286404031603,white_nonhispanic
246,66369.0,62675.0,2000.0,157.0,458.0,44.0,25.0,487.0,523.0,713.0,0.9443414847293164,0.030134550769184407,0.00690081212614323,0.007880185026141722,0.010742967349214242,white_nonhispanic
247,59403.0,53565.0,3679.0,146.0,381.0,0.0,16.0,926.0,690.0,1088.0,0.9017221352456947,0.06193289901183442,0.006413817483965456,0.011615574970961063,0.0183155732875444,white_nonhispanic
248,35113.0,32525.0,1777.0,24.0,37.0,0.0,0.0,460.0,290.0,484.0,0.9262951043772961,0.050608036909406774,0.001053740779768177,0.008259049354939766,0.013784068578589126,white_nonhispanic
249,53458.0,50027.0,1268.0,73.0,231.0,0.0,133.0,999.0,727.0,1205.0,0.935818773616671,0.023719555538927756,0.004321149313479741,0.013599461259306372,0.0225410602716151,white_nonhispanic
250,64940.0,60575.0,2335.0,56.0,397.0,6.0,33.0,950.0,588.0,1045.0,0.932784108407761,0.0359562673236834,0.006113335386510625,0.00905451185709886,0.016091777024946106,white_nonhispanic
251,70929.0,66698.0,2061.0,158.0,56.0,0.0,25.0,1136.0,795.0,1319.0,0.9403487995037291,0.02905722624032483,0.0007895219162824796,0.011208391490081631,0.018596060849581975,white_nonhispanic
252,57964.0,56331.0,202.0,234.0,155.0,22.0,34.0,688.0,298.0,978.0,0.9718273411082741,0.003484921675522738,0.002674073562901111,0.0051411220757711686,0.016872541577530882,white_nonhispanic
253,114100.0,97375.0,10069.0,171.0,1730.0,0.0,95.0,3252.0,1408.0,3518.0,0.8534180543382998,0.08824715162138475,0.015162138475021911,0.012340052585451358,0.030832602979842243,white_nonhispanic
254,189777.0,161733.0,11857.0,287.0,2069.0,0.0,968.0,4683.0,8180.0,5938.0,0.8522265606474968,0.06247859329634255,0.010902269505788372,0.04310322114903281,0.031289355401339466,white_nonhispanic
255,139245.0,134972.0,947.0,113.0,528.0,37.0,2.0,1565.0,1081.0,1717.0,0.9693130812596502,0.006800962332579267,0.003791877625767532,0.007763294911846027,0.012330783870156918,white_nonhispanic
256,48567.0,46422.0,1199.0,133.0,46.0,6.0,134.0,546.0,81.0,819.0,0.9558342084131201,0.024687545040871374,0.0009471451808841394,0.001667799122861202,0.016863302242263265,white_nonhispanic
257,73819.0,64701.0,4624.0,154.0,1210.0,53.0,219.0,1621.0,1237.0,2047.0,0.8764816646120918,0.06263969980628294,0.01639144393719774,0.016757203430011244,0.027729988214416343,white_nonhispanic
258,85970.0,75603.0,6237.0,258.0,644.0,10.0,149.0,1773.0,1296.0,2190.0,0.8794114225892753,0.0725485634523671,0.007490985227404909,0.015075026171920438,0.02547400255903222,white_nonhispanic
259,44373.0,41591.0,1371.0,154.0,10.0,18.0,143.0,591.0,495.0,906.0,0.9373042165280688,0.030897167196268,0.0002253622698487819,0.011155432357514705,0.020417821648299642,white_nonhispanic
260,127280.0,120095.0,2927.0,283.0,619.0,82.0,112.0,1712.0,1450.0,2189.0,0.9435496543054682,0.02299654305468259,0.004863293526084223,0.01139220615964802,0.01719830295411691,white_nonhispanic
261,130462.0,125109.0,1284.0,207.0,536.0,31.0,62.0,1883.0,1350.0,2183.0,0.9589688951572105,0.009841946313869173,0.004108476031334795,0.010347840750563383,0.016732841747022123,white_nonhispanic
262,83655.0,81046.0,1038.0,182.0,249.0,4.0,28.0,452.0,656.0,666.0,0.9688123841969996,0.012408104715797024,0.0029765106688183613,0.007841730918653995,0.007961269499731038,white_nonhispanic
263,87580.0,82075.0,1921.0,56.0,601.0,0.0,142.0,1318.0,1467.0,1516.0,0.9371431833751999,0.02193423155971683,0.006862297328157113,0.016750399634619776,0.017309888102306464,white_nonhispanic
264,58645.0,56119.0,796.0,52.0,215.0,8.0,18.0,984.0,453.0,1062.0,0.956927274277432,0.013573194645749851,0.0036661266945178616,0.007724443686588797,0.018108960695711485,white_nonhispanic
265,186487.0,166655.0,7373.0,533.0,4218.0,6.0,643.0,3316.0,3743.0,4498.0,0.8936547855882716,0.03953626794361001,0.022618198587569107,0.020071104152032046,0.02411964372851727,white_nonhispanic
266,31018.0,29970.0,160.0,112.0,77.0,26.0,0.0,397.0,276.0,535.0,0.9662131665484557,0.005158295183441872,0.002482429557031401,0.00889805919143723,0.01724804951963376,white_nonhispanic
267,53767.0,51162.0,1273.0,83.0,111.0,0.0,74.0,463.0,601.0,620.0,0.9515502073762717,0.023676232633399668,0.0020644633325273866,0.0111778600256663,0.011531236632134952,white_nonhispanic
268,32234.0,30153.0,1194.0,77.0,233.0,0.0,30.0,196.0,351.0,303.0,0.9354408388657939,0.03704163305826146,0.007228392380716014,0.010889123285971334,0.009400012409257306,white_nonhispanic
270,289174.0,243552.0,18402.0,1007.0,2496.0,143.0,283.0,3197.0,20094.0,4630.0,0.8422333958101351,0.06363642651137377,0.008631481391826375,0.06948757495487146,0.016011121331793315,white_nonhispanic
271,264130.0,130183.0,83873.0,342.0,5984.0,134.0,986.0,5272.0,37356.0,6734.0,0.4928747207814334,0.3175443910195737,0.022655510544050277,0.14143035626396092,0.025495021390981712,white_nonhispanic
272,605274.0,405631.0,104691.0,2161.0,16524.0,147.0,1472.0,11413.0,63235.0,15193.0,0.6701609518994703,0.1729646408073038,0.027300032712457498,0.10447334595571592,0.025101028625052455,white_nonhispanic
273,391770.0,277978.0,59869.0,1681.0,4618.0,216.0,735.0,7582.0,39091.0,10214.0,0.709543865022845,0.1528167036781785,0.011787528396763407,0.09978048344692039,0.026071419455292646,white_nonhispanic
274,327578.0,151305.0,125233.0,1382.0,14838.0,175.0,1638.0,7124.0,25883.0,10319.0,0.4618899926124465,0.38229978814206084,0.045296082154479236,0.07901324264755265,0.0315008944434608,white_nonhispanic
275,1187921.0,753371.0,224189.0,4556.0,62951.0,290.0,2965.0,29561.0,110038.0,37372.0,0.6341928461572781,0.18872382927820958,0.052992581156491046,0.09263073891277282,0.03146000449524842,white_nonhispanic
276,546672.0,308038.0,139395.0,1640.0,23109.0,344.0,1465.0,12519.0,60162.0,15968.0,0.5634786489887903,0.2549883659671613,0.04227214856440425,0.11005136535253314,0.029209471127110954,white_nonhispanic
277,290115.0,118966.0,106967.0,688.0,13976.0,98.0,715.0,7028.0,41677.0,8529.0,0.41006497423435534,0.3687055133309205,0.04817399996553091,0.1436568257415163,0.029398686727676957,white_nonhispanic
278,549092.0,271487.0,223060.0,3907.0,4136.0,235.0,1247.0,10497.0,34523.0,15886.0,0.49442898457817636,0.4062342922497505,0.007532435366022452,0.06287288833200994,0.02893139947404078,white_nonhispanic
